x,y
-665.119751,1096.980786
-61.41851014,-271.3158697
442.0221536,-443.3378808
606.2926993,-33.48551919
-931.8088167,-520.5333035
647.8116709,1170.736858
255.0824009,-253.530409
590.3164679,-34.37560797
685.8743617,-629.9557264
370.42736,153.5853932
279.2819668,-452.4963412
1069.090107,393.148806
891.8982896,783.8202621
-929.0515855,-320.049147
441.1337245,1159.1462
-647.7300294,-103.9379302
642.9420624,-632.3671342
-542.1336866,102.3158346
1098.750684,-206.1266063
377.6525496,-46.3287721
356.9204667,-247.8037186
-584.8308155,-100.3943041
664.7817606,1171.711258
476.9688845,-441.3867064
-691.9514726,-707.3713935
-650.4900728,-304.4072156
1090.236014,-607.2362463
319.2736424,351.0158871
77.18232543,738.0519316
-782.9336329,1090.365024
580.8055721,-435.5540405
-430.5994372,-492.3786683
-897.5713752,82.33848635
421.0572466,-444.5267747
-684.6726966,-106.0074141
-142.0535482,-476.1704882
527.4159685,-37.91199231
658.2099676,-30.56705018
613.8085899,367.5668659
288.0305813,-251.6807941
-497.9662535,-95.51980744
598.3047266,-33.93341315
-837.8462286,1087.270632
443.6055031,758.6340619
595.7815565,-434.7106418
-979.4971994,-723.5333223
-729.1304206,-509.1370401
996.9122265,-211.8554862
-1010.684812,-524.9643052
-321.2451802,-85.59197355
-417.0370968,710.2795399
-454.799074,-293.4071033
-280.0747401,-283.5884042
-914.3122697,-118.9013005
-266.3316205,-82.50858959
100.1468926,739.3349407
-863.9179271,-516.7085597
-769.5388045,-110.7742253
67.3786779,-264.0753032
-891.8722712,-518.2847581
1016.408636,189.8776757
426.5760794,-43.58948996
-701.8811629,93.33855277
587.0863553,165.7524109
420.5857429,-43.92144792
1162.650054,-202.5384539
221.8990228,-55.08177776
-179.4683645,-77.63712185
-607.2144587,1100.262229
105.8448519,138.720671
458.2353797,-642.7577686
-568.3836982,-500.1057362
-72.92808234,-672.5924194
456.9998169,-442.5019592
712.1248485,-27.53300289
-77.39264806,-272.2180057
-145.0509701,-476.3236762
682.644067,-429.8260093
-407.8735408,-290.7700746
-553.1150865,101.6936549
-418.5063183,1110.823477
800.4602989,-423.2191189
-836.7227453,-715.5098983
615.0415213,167.3270811
-709.1614326,-508.0155707
394.6266677,-45.38176728
185.7195993,143.2042988
549.9086933,363.9797739
-844.1824504,-315.2988782
64.1466308,-63.9373606
387.1657287,354.8374368
55.21697225,736.8179934
1097.988797,-406.4909191
896.8917598,784.0941145
-630.7574408,-102.9794414
571.3484089,-35.45352284
-635.2768203,-503.8730386
-800.2592392,-312.7819963
167.4563837,-458.7686778
-8.210085657,332.6213673
-543.1301445,102.2480353
592.0776472,166.0396621
-911.8422528,-519.3995646
-102.825236,126.9918491
838.6905793,179.8838962
579.5712751,-235.3121224
-541.1892262,-698.8990971
-724.3733716,-308.5564184
509.4466993,-38.93766617
-891.6365135,-718.5920127
-610.2057407,1100.06502
414.3027715,-645.2145322
-787.0394005,-512.3851089
1057.053673,-408.7894525
1166.880429,-402.6212575
-258.3483657,-82.03076408
-936.5140236,80.17974399
-720.9073714,-708.9896217
725.1049281,-26.80856565
-578.3670777,-500.6717066
-188.9252792,322.4679423
764.0446849,-24.63225478
-907.612721,-719.4793777
-1023.37404,75.27700896
-271.8507812,-483.4503368
121.057883,-60.74672033
706.605635,-428.4725334
-347.4965731,-688.0086301
163.4622645,-458.9904111
-666.6999287,-105.0074199
1040.19105,1192.787903
610.3423262,768.0033825
-274.6090725,-683.9277292
-973.5083285,-723.1848816
327.2611913,351.4673411
-90.6084109,-72.63752552
-1127.389813,1071.00905
-470.3010215,-694.9202306
-827.9736341,-514.6945043
716.8255666,-628.216255
487.4813871,-40.16724868
360.6780962,-47.27598668
-1012.627682,276.1998324
-481.9343525,706.6293211
1148.437474,-3.026960317
129.8072699,140.0663117
-556.8727578,-98.83527386
-755.9767025,1091.881189
-711.5739487,693.7402546
493.7050901,-240.1181759
199.461335,344.2936414
940.8203354,786.5729998
-824.9230876,286.7444411
415.0669413,-444.8651454
224.8924854,-54.90469973
-373.4510852,-689.4902729
-855.4020216,-115.6060287
-35.6381889,731.7056104
-89.0829666,328.0760963
1000.143714,-411.9897616
-142.0558465,-476.1562184
-567.3855347,-500.0493631
827.4721015,379.5680593
935.8278125,786.2943641
597.7770465,-434.5888408
-463.0218571,-93.55656995
510.4455248,-38.88076615
-498.381266,1106.341995
984.4606466,188.0715171
-474.9468773,707.0343839
667.2535078,771.1943016
922.5013021,-616.6623485
92.10684049,-62.38980813
-476.2932084,-695.2426395
515.9619927,362.0764615
-71.40228028,-271.8759027
-410.6314684,-491.250705
-404.6410201,-490.915643
629.7245247,-432.7775907
147.017467,-59.29125034
641.2364353,-31.51645457
-85.14438569,-472.9632295
983.2248954,388.328109
925.2611488,-416.1905411
-499.9639715,-95.62848038
210.4999982,1146.172991
-469.9539276,707.3044982
-714.8595661,92.60412677
-1021.667896,-525.5752607
-736.121091,-509.5158724
-297.7536537,316.3469307
-133.5395293,-75.05761452
695.624385,-429.1010233
174.7374675,142.5802111
608.9963273,-634.2809131
507.0325759,1162.828153
1032.384846,190.7660057
-55.95482625,-671.6421657
986.6923577,-12.11505782
476.9680466,-441.3797925
-414.0988233,-90.80817931
885.3234722,-418.4326278
-11.67697389,733.0566912
240.6341776,146.2813191
-741.0544955,291.4469684
124.7601598,-661.4831369
230.1225468,-254.9412247
-576.6076594,-300.2465286
1090.999239,-406.8791556
-547.6517994,-298.6312408
-115.3346009,-274.3352051
-1072.477297,1074.097565
493.1791038,-640.7860806
432.0944876,357.3601425
-764.0737118,-511.1090984
-893.3435037,-117.7320703
218.3747871,-455.9020171
417.118523,356.5198097
680.2320571,771.931293
