qHardWords,qLength,hasMedia,qDaleChall,Value,Round,Show,aLength
7,13,0,13.44,2000,1,4844,3
4,12,0,9.92,2000,1,4866,2
2,9,0,7.37,2000,1,4834,2
2,7,1,10.2,2000,1,4891,1
4,22,0,7.6,2000,1,4846,3
2,8,0,7.98,2000,1,4890,2
7,16,0,11.75,600,0,5482,2
6,12,0,12.13,600,0,5525,1
4,16,0,7.98,600,0,5527,1
8,16,0,12.43,600,0,5480,2
4,15,0,8.59,600,0,5518,1
7,18,0,10.98,600,0,5482,2
13,46,1,9.48,600,0,5475,1
3,16,0,7.39,600,0,5528,2
2,4,0,11.73,600,0,5516,2
8,17,0,11.91,600,0,5508,2
8,15,0,12.8,600,0,5508,4
7,19,0,10.22,600,0,5481,3
1,5,0,7.04,600,0,5520,2
3,18,0,7.16,600,0,5500,3
5,10,0,12.03,600,0,5481,3
5,10,0,12.03,600,0,5481,3
7,16,0,11.75,600,0,5510,3
1,5,0,7.04,1000,0,4617,1
2,15,0,6.49,1000,0,4623,1
4,23,0,7.52,1000,0,4612,2
6,15,0,10.7,1000,0,4611,1
4,9,0,11.1,1000,0,4594,2
5,17,0,9.12,1000,0,4629,1
6,19,0,9.57,1000,0,4636,2
5,20,0,8.47,1000,0,4604,4
1,5,0,7.04,1000,0,4591,1
4,15,0,8.59,1000,0,4610,3
7,15,0,11.75,1000,0,4594,2
5,21,0,7.74,1000,0,4600,2
3,12,0,8.18,1000,0,4634,2
6,21,0,9.19,1000,0,4588,1
6,6,0,19.72,1000,0,4625,1
8,19,1,11.91,1000,0,4607,2
5,16,0,9.64,1000,0,4631,3
5,20,0,8.08,1000,0,4646,2
8,17,0,11.91,600,0,4595,1
4,13,0,9.14,600,0,4642,1
9,18,0,12.84,600,0,4606,2
5,18,0,8.7,600,0,4597,1
4,18,0,8.04,600,0,4601,2
7,20,0,10.16,600,0,4644,1
8,17,0,12.33,600,0,4603,2
5,13,0,10.35,600,0,4617,1
4,15,0,8.59,600,0,4599,1
0,8,0,0.4,600,0,4599,1
5,18,0,8.92,600,0,4641,5
5,11,0,11.36,600,0,4608,2
3,8,0,10.75,600,0,4627,2
5,16,0,9.36,600,0,4627,2
2,8,0,7.98,600,0,4635,3
6,16,0,10.35,600,0,4622,2
4,19,0,7.9,600,0,4593,1
5,16,0,9.36,600,0,4598,1
3,15,0,7.54,400,1,4320,2
4,11,0,9.92,400,1,4314,1
7,14,0,12.23,400,1,4353,1
7,16,0,11.34,400,1,4328,1
6,22,0,8.49,400,0,4352,1
5,18,0,9.12,400,0,4318,2
6,16,0,10.35,400,1,4350,2
4,15,0,8.59,400,1,4315,1
6,22,0,9.03,400,1,4312,2
4,12,0,9.5,400,1,4311,2
4,15,0,8.59,400,1,4347,1
7,17,0,10.98,400,1,4318,1
5,17,0,9.12,400,0,4318,2
7,14,0,12.23,400,0,4327,4
5,19,0,8.73,400,0,4343,2
3,4,0,15.68,400,0,4314,1
9,16,0,13.31,400,0,4313,1
5,16,0,9.36,400,0,4310,1
8,16,0,12.33,400,1,4315,1
5,19,0,8.73,400,0,4343,2
8,17,0,12.33,400,0,4320,1
7,20,0,10.16,400,0,4344,1
5,16,0,9.64,400,0,4327,1
9,16,0,13.31,400,0,4313,1
6,17,0,10.05,400,1,4350,2
5,12,0,10.81,400,1,4313,4
5,18,0,9.12,800,1,5952,1
6,17,0,10.35,800,0,5944,1
7,19,0,10.4,800,0,5938,2
5,17,0,9.36,800,0,5915,2
2,6,0,9.2,800,1,5949,3
12,54,1,8.67,800,0,5952,2
5,13,1,11.36,800,1,5960,2
7,17,0,10.98,800,1,5949,2
4,18,1,8.38,800,1,5951,2
6,21,0,9.19,800,0,5952,2
7,13,0,12.78,800,1,5911,2
3,7,0,10.75,800,0,5936,2
8,21,0,10.94,800,1,5941,1
4,14,0,8.84,800,1,5918,2
7,16,0,11.34,800,1,5942,2
7,20,0,9.66,800,0,5927,1
7,20,0,10.16,800,1,5958,1
8,21,0,10.69,800,0,5949,1
3,8,0,9.95,800,1,5917,2
6,19,0,9.57,800,0,5926,2
6,17,0,10.35,800,1,5937,2
5,15,1,9.97,800,1,5920,2
7,17,0,10.98,800,1,5933,1
7,18,0,10.67,800,1,5921,1
14,36,1,11.34,800,0,5918,3
2,4,0,14.31,800,0,5948,1
8,21,0,10.94,800,1,5941,2
7,18,0,10.67,800,0,5926,5
3,7,0,11.83,1200,1,6056,3
6,14,0,11.1,1200,1,6006,1
6,15,1,11.57,1200,1,6043,1
4,5,0,19.62,1200,1,6049,2
7,18,0,10.67,1200,1,6048,2
6,19,0,9.79,1200,1,6058,2
6,10,0,13.61,1200,1,6030,1
4,18,0,7.59,1200,1,6037,3
7,18,0,10.67,1200,1,6022,2
6,19,0,9.57,1200,1,6055,2
10,19,0,12.89,1200,1,6025,3
6,13,0,11.57,1200,1,6009,3
6,16,0,10.35,1200,1,6048,1
7,18,0,10.98,1200,1,6039,3
4,11,0,9.92,1200,1,6024,1
6,19,0,9.57,1200,1,6019,1
5,12,0,10.81,1200,1,6018,3
8,18,0,11.91,800,0,5240,3
4,16,0,8.59,800,1,5285,2
7,14,0,12.23,800,1,5237,1
6,21,0,9.19,800,0,5246,2
8,19,0,10.76,800,1,5265,1
2,9,0,7.59,800,0,5233,5
5,9,0,12.86,800,0,5266,1
4,7,0,13.01,800,1,5241,1
0,3,0,0.15,800,1,5238,2
7,21,0,10.16,800,1,5263,3
4,11,0,9.92,800,1,5263,3
6,13,0,11.57,800,1,5234,1
4,11,0,9.65,800,0,5231,1
5,21,0,8.58,800,1,5258,2
7,14,0,12.78,800,1,5278,1
5,14,0,9.97,800,1,5234,2
4,13,0,9.14,800,1,5281,3
6,20,0,9.57,800,1,5244,2
8,14,0,14,800,0,5280,1
5,13,0,10.35,800,1,5245,1
6,17,0,10.05,800,1,5243,3
8,30,1,8.84,800,0,5271,2
2,9,0,7.59,800,1,5248,1
10,23,0,11.64,800,1,5250,2
8,30,1,8.84,800,0,5271,2
2,4,0,11.73,800,1,5265,1
1,3,0,9.05,800,0,5280,1
7,23,0,9.75,800,0,5250,2
3,12,0,8.18,800,1,5240,1
3,14,1,8.18,800,1,5282,2
5,14,0,9.97,800,1,5234,2
3,20,0,7,800,0,5234,1
6,15,0,10.7,1600,1,4909,2
5,20,0,8.58,1600,1,4922,1
7,16,0,11.75,1600,1,4909,2
5,12,0,11.36,1600,1,4928,1
7,12,0,13.44,1600,1,4938,3
7,16,0,10.94,1600,1,4917,2
3,10,0,8.87,1600,1,4915,2
7,16,0,11.34,1600,1,4898,2
2,9,0,7.59,1600,1,4930,6
6,21,0,9.19,1600,1,4923,2
6,13,0,11.57,1600,1,4908,2
8,12,0,14.76,1600,1,4932,1
2,2,0,19.53,1600,1,4886,2
8,16,0,12.33,1600,1,4916,1
7,22,1,10.67,1600,1,4910,1
6,14,0,11.57,1000,0,5089,2
4,12,0,9.5,1000,0,5106,1
5,11,0,11.36,1000,0,5094,1
7,15,0,12.23,1000,0,5125,1
5,21,0,8.44,1000,0,5132,2
8,16,0,12.33,1000,0,5103,2
12,36,1,10.05,1000,0,5118,2
3,15,0,7.71,1000,0,5139,2
5,13,0,10.35,1000,0,5093,4
4,14,0,8.84,1000,0,5090,3
3,16,1,7.71,1000,0,5080,2
6,17,0,10.05,1000,0,5076,1
7,19,1,10.98,1000,0,5116,3
5,14,0,9.97,1000,0,5135,2
5,29,1,7.21,1000,0,5126,2
8,16,0,12.33,1000,0,5072,2
4,16,0,8.38,1000,0,5121,1
2,15,0,6.49,1000,0,5074,2
8,28,1,9.5,1200,1,4823,3
7,15,0,11.75,1200,1,4802,1
4,16,0,8.38,1200,1,4808,2
3,5,0,19.58,1200,1,4816,1
3,21,0,6.93,1200,1,4849,2
7,14,0,12.23,1200,1,4862,4
11,31,1,10.53,1200,1,4835,2
7,18,0,10.98,1200,1,4822,3
1,1,0,19.48,1200,1,4811,1
6,20,0,9.37,1200,1,4835,3
4,18,0,8.19,1200,1,4857,2
5,23,0,8.21,1200,1,4826,2
5,20,0,8.73,1200,1,4850,2
7,14,0,12.23,1200,1,4819,3
4,17,0,8.38,1200,1,4860,3
5,13,0,10.35,1200,1,4829,1
3,21,0,6.93,1000,0,5776,3
3,10,0,8.87,1000,0,5782,2
6,20,0,8.87,1000,0,5769,3
10,18,0,13.77,1000,0,5755,1
2,11,1,7.59,1000,0,5771,3
8,22,1,11.91,1000,0,5794,2
6,17,0,10.05,1000,0,5739,1
5,12,0,10.81,1000,0,5742,2
2,4,0,14.31,1000,0,5733,2
7,15,0,13.44,1000,0,5760,3
6,19,0,9.57,1000,0,5769,1
5,10,0,12.03,1000,0,5796,3
6,21,0,9.19,1000,0,5752,1
10,38,1,9.24,1000,0,5768,1
7,19,0,10.4,1000,0,5772,1
3,4,0,15.68,1000,0,5795,1
5,19,0,8.73,1000,0,5783,1
9,15,0,13.48,200,0,5628,3
0,1,0,0.05,200,0,5618,1
4,10,0,10.45,200,0,5633,1
3,22,0,6.88,200,0,5600,2
5,21,0,8.44,200,0,5650,2
5,17,0,9.36,200,0,5618,1
4,7,0,13.01,200,0,5644,3
10,45,1,8.58,200,0,5656,3
3,22,0,6.34,200,0,5609,1
2,15,0,6.59,200,0,5625,2
2,8,0,7.98,200,0,5634,1
1,10,0,5.46,200,0,5607,1
6,15,0,10.7,200,0,5628,2
3,13,0,7.93,200,0,5649,2
1,3,0,11.63,200,0,5660,1
4,12,0,9.5,200,0,5657,3
5,16,0,9.36,200,0,5616,2
4,14,0,8.84,200,0,5656,1
8,22,0,10.47,1200,1,5124,2
6,20,1,10.35,1200,1,5158,2
5,22,0,8.44,1200,1,5144,2
7,19,0,10.67,1200,1,5155,5
6,17,0,10.05,1200,1,5161,2
3,9,0,9.35,1200,1,5130,2
3,3,0,19.58,1200,1,5170,1
5,14,1,10.81,1200,1,5140,2
6,17,0,10.05,1200,1,5165,2
3,24,0,6.84,1200,1,5163,2
4,14,0,8.84,1200,1,5172,2
7,21,0,9.94,1200,1,5170,3
6,18,0,9.79,1200,1,5153,1
4,21,0,7.29,1200,1,5170,1
5,19,1,9.12,1200,1,5164,3
7,20,0,10.4,1200,1,5119,2
8,23,0,10.69,1600,1,5381,3
7,18,0,10.56,1600,1,5355,2
7,16,0,11.34,1600,1,5350,1
3,11,0,8.22,1600,1,5361,1
3,12,0,8.18,1600,1,5398,2
2,8,1,11.73,1600,1,5376,1
4,10,0,10.45,1600,1,5371,1
6,17,0,10.35,1600,1,5367,1
3,16,0,7.39,1600,1,5380,1
3,16,0,6.99,1600,1,5391,2
3,18,0,7.16,1600,1,5378,3
13,39,1,10.23,1600,1,5385,1
11,19,0,13.72,1600,1,5385,4
6,27,1,8.67,1600,1,5368,2
1,14,0,5.5,400,1,5734,1
5,11,0,11.36,400,0,5737,1
5,19,0,8.47,400,1,5735,2
6,23,0,8.49,400,1,5729,2
6,16,0,10.35,400,0,5737,4
1,12,1,5.71,400,0,5737,2
3,8,1,10.75,400,1,5746,4
1,3,0,9.05,400,1,5729,1
7,13,0,13.44,400,1,5722,1
7,18,0,10.67,400,0,5741,1
2,8,0,7.98,400,1,5763,1
5,18,0,8.92,400,0,5758,1
6,24,0,8.9,400,0,5753,2
8,20,1,11.55,400,1,5751,2
2,4,0,14.31,400,0,5753,1
6,16,0,10.35,400,1,5730,2
1,4,0,7.78,400,0,5767,1
2,11,0,7.05,400,0,5765,2
4,14,0,8.84,400,0,5750,1
7,17,0,10.98,400,1,5743,2
4,16,0,8.38,400,0,5747,1
2,23,0,5.58,400,1,5726,1
7,13,0,12.78,400,1,5768,2
8,15,0,12.8,400,1,5732,3
3,6,0,11.83,400,1,5763,2
6,16,0,10.35,400,1,5741,1
3,5,0,13.36,400,1,5759,2
2,4,0,11.73,400,0,5768,1
7,17,0,10.98,400,1,5722,2
5,19,0,8.92,800,1,4263,2
3,13,0,7.93,800,0,4277,1
3,7,0,10.75,800,1,4295,3
3,24,0,6.84,800,1,4287,2
5,16,0,9.36,800,0,4257,1
7,34,0,8.68,800,0,4300,1
5,13,0,10.35,800,1,4265,4
3,12,0,8.18,800,0,4288,1
4,24,0,7.52,800,0,4298,1
8,14,0,14,800,0,4278,1
6,13,0,11.57,800,1,4247,2
8,18,0,11.55,800,0,4277,2
4,7,0,13.01,800,1,4282,3
6,18,0,9.79,800,1,4261,2
3,16,0,7.39,800,1,4294,1
3,13,0,7.93,800,0,4253,1
1,4,0,7.78,800,1,4259,1
3,13,0,7.93,800,0,4293,1
5,19,0,8.73,800,0,4296,3
4,17,0,8.19,800,1,4251,5
6,11,0,12.79,800,0,4286,1
5,21,0,8.44,800,1,4292,1
4,9,0,11.1,800,0,4254,1
1,3,0,9.05,800,1,4294,3
6,18,0,9.79,800,0,4288,1
8,17,0,11.91,800,1,4299,2
5,14,0,9.97,800,0,4266,2
3,13,0,7.93,800,0,4253,1
4,12,0,9.2,1000,0,6235,1
5,17,1,9.62,1000,0,6224,2
3,8,0,11.83,1000,0,6234,1
6,14,0,11.1,1000,0,6204,1
2,11,0,7.05,1000,0,6225,1
5,17,0,9.12,1000,0,6234,4
4,7,0,13.01,1000,0,6232,5
6,15,0,10.7,1000,0,6178,1
5,12,0,11.36,1000,0,6176,1
5,16,0,9.64,1000,0,6190,1
4,19,0,7.9,1000,0,6174,1
2,7,0,8.5,1000,0,6211,2
7,17,0,11.34,1000,0,6173,2
5,20,0,8.73,1000,0,6181,2
13,33,1,11.2,1000,0,6221,1
2,11,0,7.05,1000,0,6225,1
4,5,0,16.52,1000,0,6175,1
1,8,0,6.24,200,0,5242,2
2,9,0,8.5,200,0,5272,1
6,14,0,11.1,200,0,5261,1
3,11,0,8.49,200,0,5259,2
3,13,0,8.18,200,0,5286,3
3,9,0,9.35,200,0,5245,2
5,13,0,10.81,200,0,5251,1
5,11,0,11.36,200,0,5232,2
7,17,0,10.98,200,0,5234,1
0,4,0,0.2,200,0,5258,1
5,19,0,8.73,200,0,5255,1
3,11,0,8.49,200,0,5236,3
1,6,0,6.57,200,0,5271,2
7,18,0,10.98,200,0,5278,3
4,10,0,10.45,100,0,5248,1
6,22,0,8.49,200,0,5268,1
7,16,0,11.75,200,0,5286,3
6,18,0,9.79,200,0,5248,1
2,14,0,6.59,1000,0,5393,1
5,15,0,9.64,1000,0,5410,2
6,20,0,9.57,1000,0,5396,2
5,18,0,8.92,1000,0,5403,2
4,14,0,8.5,1000,0,5378,1
4,12,0,9.5,1000,0,5366,2
4,19,0,7.9,1000,0,5346,1
1,17,0,5.41,1000,0,5389,3
7,16,0,11.34,1000,0,5389,1
6,18,0,9.79,1000,0,5347,1
6,22,0,9.03,1000,0,5364,2
6,20,0,9.37,1000,0,5402,2
7,20,0,10.16,1000,0,5379,1
5,22,0,7.77,1000,0,5399,1
6,14,0,11.1,1000,0,5397,1
4,13,0,9.14,1000,0,5385,2
4,9,0,13.01,1000,0,5407,1
7,15,0,11.38,1000,0,5398,2
8,18,0,11.55,800,0,5013,1
3,3,0,19.58,800,0,5040,1
6,23,0,8.9,800,1,5048,2
3,6,0,11.83,800,1,5026,2
3,25,0,6.8,800,1,5012,4
4,12,0,9.5,800,0,5012,2
2,8,0,8.5,800,1,5039,1
10,20,0,12.52,800,0,5008,2
4,10,0,10.45,800,0,5037,1
4,14,1,9.5,800,1,5009,2
6,16,0,10.35,800,1,5050,2
2,12,0,6.86,800,1,5002,2
7,12,0,13.44,800,1,5021,4
2,18,0,6.4,800,0,5032,1
2,7,0,8.5,800,0,5007,1
4,21,0,7.69,800,1,5029,1
4,11,0,9.92,800,0,4998,2
6,21,0,9.37,800,0,5050,1
4,14,0,9.14,800,0,5043,4
7,19,0,10.22,800,0,5029,2
7,17,0,10.98,800,1,5023,1
5,17,0,8.7,800,0,5046,1
0,1,0,0.05,800,1,5036,2
6,13,0,11.57,800,1,5049,1
4,14,1,9.5,800,1,5009,2
8,20,0,10.94,800,0,5032,3
4,15,0,8.59,800,1,5045,2
6,20,0,9.57,800,0,5016,2
7,17,0,10.98,800,0,5025,1
2,4,0,11.73,800,0,5039,2
3,20,0,7,800,0,5031,1
8,19,0,11.55,800,1,5007,2
3,11,1,9.35,1200,1,5661,2
5,16,0,9.36,1200,1,5627,4
3,6,0,11.83,1200,1,5662,5
6,19,0,9.79,1200,1,5645,3
4,17,0,8.19,1200,1,5634,1
3,17,0,7.27,1200,1,5639,2
5,19,0,8.26,1200,1,5610,2
6,12,0,12.13,1200,1,5622,2
9,18,0,12.42,1200,1,5666,2
1,20,0,5.41,1200,1,5654,2
2,8,0,8.5,1200,1,5627,1
7,18,0,10.67,1200,1,5634,2
5,9,0,13.9,1200,1,5650,2
1,20,0,5.41,1200,1,5654,2
7,21,0,9.42,1200,1,5612,3
4,10,0,10.45,1200,1,5637,2
4,12,0,9.5,1200,1,5621,3
2,7,0,9.2,200,0,4716,2
2,15,0,6.49,200,0,4685,2
4,13,0,9.14,200,0,4695,3
2,16,0,6.4,200,0,4667,1
2,5,0,10.2,200,0,4657,1
4,12,0,9.92,200,0,4659,1
0,1,0,0.05,200,0,4713,3
5,13,0,10.35,200,0,4676,1
3,3,0,19.58,200,0,4682,1
2,11,0,7.05,200,0,4721,1
2,21,0,6.21,200,0,4678,1
1,4,0,7.78,200,0,4714,2
8,18,0,11.55,200,0,4656,3
4,15,0,8.84,200,0,4691,1
6,18,0,10.05,200,0,4714,2
4,20,0,7.79,200,0,4665,1
4,14,0,8.5,200,0,4723,2
7,19,0,10.22,200,0,4694,1
2,3,0,19.53,200,0,4663,2
4,9,0,11.1,200,0,4693,1
4,23,0,7.6,600,0,4352,5
4,12,0,9.5,600,0,4350,1
6,10,0,14.61,600,0,4397,1
6,20,0,9.37,600,0,4362,3
4,10,0,10.45,600,0,4397,1
2,11,0,7.29,600,0,4359,1
8,25,0,10.09,600,0,4360,2
5,11,0,11.36,600,0,4369,1
6,24,0,8.33,600,0,4346,1
7,28,0,9.07,600,0,4338,2
3,9,0,9.35,600,0,4336,1
3,15,0,7.54,600,0,4332,3
3,9,0,9.35,600,0,4336,1
2,4,0,11.73,600,0,4359,2
5,16,0,9.36,600,0,4338,1
3,15,1,7.93,400,1,6254,2
6,21,0,9.19,400,0,6248,4
6,18,0,9.79,400,1,6294,1
5,21,0,8.44,400,1,6289,1
4,18,0,8.19,400,0,6282,4
4,14,0,8.84,400,1,6261,2
10,20,0,12.52,400,0,6277,2
8,21,0,10.69,400,1,6265,1
4,15,0,8.59,400,1,6293,4
5,13,0,10.35,400,1,6249,3
2,16,0,6.4,400,1,6266,2
6,19,0,9.57,400,1,6247,2
4,13,0,9.14,400,0,6270,2
5,14,0,9.97,400,1,6265,1
2,9,0,7.59,400,1,6296,2
7,17,0,11.34,400,1,6264,1
7,17,0,11.34,400,1,6264,1
6,22,0,9.37,400,0,6263,2
2,12,0,6.86,400,0,6287,1
3,7,0,10.75,400,0,6296,1
1,7,0,6.24,400,1,6267,1
9,20,0,12.06,400,0,6288,1
1,10,0,7.78,400,0,6280,6
4,22,0,7.6,400,1,6287,1
6,11,0,12.79,400,0,6284,1
7,23,0,9.58,400,1,6298,3
3,11,0,8.49,400,0,6273,1
2,21,0,6.18,400,1,6248,2
4,11,0,9.92,400,1,6262,2
1,5,0,7.04,400,0,6281,1
8,13,0,14,400,1,4668,3
8,21,0,10.69,400,0,4663,2
3,4,0,15.68,400,0,4657,1
4,15,0,8.84,400,0,4668,1
7,14,0,12.23,400,1,4675,1
3,15,1,7.93,400,1,4685,2
5,15,0,9.97,400,0,4690,2
6,18,0,10.05,400,1,4683,2
4,21,0,7.79,400,0,4661,2
9,20,0,11.73,400,0,4686,3
2,11,0,7.05,400,1,4673,1
5,16,0,9.64,400,1,4654,3
6,20,0,9.37,400,1,4670,5
3,15,1,7.93,400,1,4685,2
6,11,0,12.79,400,1,4663,2
6,12,0,12.13,400,0,4673,2
7,20,0,10.4,400,0,4654,3
7,19,0,10.4,400,0,4687,2
5,13,0,10.81,400,0,4667,1
2,14,0,6.59,400,1,4658,1
2,3,0,14.31,400,0,4678,3
3,18,1,7.39,400,0,4672,2
6,21,0,9.19,400,0,4683,2
1,7,0,6.24,400,0,4690,4
8,17,0,11.91,400,0,4674,1
2,21,0,6.18,400,0,4669,2
3,20,0,7.07,1000,0,4192,2
8,14,0,13.35,1000,0,4179,3
3,14,0,7.71,1000,0,4158,2
5,13,0,10.81,1000,0,4156,3
9,16,0,13.85,1000,0,4176,2
6,12,0,12.13,1000,0,4169,2
9,18,0,12.42,1000,0,4174,3
5,11,0,11.36,1000,0,4136,1
3,15,0,7.71,1000,0,4194,1
5,26,0,8.12,1000,0,4150,1
5,12,0,12.03,1000,0,4190,2
3,11,0,8.49,1000,0,4136,2
4,15,0,8.84,1000,0,4153,4
5,20,0,8.08,1000,0,4166,3
2,14,0,6.71,1000,0,4199,2
9,17,0,12.84,1000,0,4193,1
6,17,0,10.05,1000,0,4139,1
1,4,0,7.78,1000,0,4153,1
6,14,0,11.1,1000,0,4137,5
4,16,0,8.59,2000,1,4337,1
4,21,0,7.69,2000,1,4393,2
4,11,0,10.45,2000,1,4370,2
6,13,0,12.13,2000,1,4395,2
3,11,0,8.49,2000,1,4392,2
8,17,0,11.91,2000,1,4361,1
7,15,0,12.23,2000,1,4347,1
6,19,0,9.57,2000,1,4336,1
8,22,0,10.47,2000,1,4345,1
6,14,0,11.1,2000,1,4365,2
2,3,0,19.53,2000,1,4393,1
7,15,0,11.75,2000,1,4391,1
5,23,0,8.32,1000,0,4839,3
4,8,0,11.93,1000,0,4803,1
3,11,0,8.49,1000,0,4791,1
7,11,0,14.23,1000,0,4827,1
5,22,0,8.44,1000,0,4797,3
3,8,0,9.95,1000,0,4844,1
3,17,0,7.27,1000,0,4807,1
5,18,0,8.92,1000,0,4799,1
4,18,0,8.38,1000,0,4796,1
5,14,0,9.97,1000,0,4810,2
9,21,0,11.45,1000,0,4851,1
6,13,0,11.57,1000,0,4825,1
5,19,0,8.92,1000,0,4817,2
5,16,0,9.36,1000,0,4807,3
4,17,0,8.19,1000,0,4792,1
6,16,0,10.35,1000,0,4854,1
3,14,0,7.71,1000,0,4822,1
4,12,0,9.5,1000,0,4836,3
4,16,0,8.38,1000,0,4834,3
3,8,0,9.95,1200,1,4516,1
2,4,0,11.73,1200,1,4555,1
2,3,0,14.31,1200,1,4559,1
3,17,0,7.39,1200,1,4545,2
4,19,0,7.9,1200,1,4545,2
5,14,0,10.35,1200,1,4514,2
2,11,0,7.05,1200,1,4517,3
6,12,0,12.13,1200,1,4560,1
7,17,0,10.56,1200,1,4506,1
5,14,0,9.97,1200,1,4517,2
7,15,0,11.88,1200,1,4543,1
7,17,0,11.34,1200,1,4534,1
6,16,0,10.35,1200,1,4509,1
7,17,0,10.56,1200,1,4522,2
6,21,0,9.19,800,1,5559,4
7,21,0,9.94,800,1,5579,2
1,8,0,6.01,800,1,5557,1
3,22,0,6.15,800,0,5549,1
2,4,0,11.73,800,1,5594,2
5,12,0,11.36,800,0,5587,1
15,36,1,11.45,800,0,5595,3
1,19,0,4.94,800,0,5585,2
9,18,0,12.84,800,1,5555,2
9,15,0,13.85,800,0,5545,2
4,21,0,7.69,800,0,5551,3
3,10,0,8.87,800,1,5594,4
4,23,1,7.69,800,1,5570,4
6,16,0,10.7,800,0,5549,1
3,12,0,8.18,800,1,5585,2
9,19,0,12.42,800,0,5553,1
5,20,0,8.58,800,0,5582,2
4,14,1,9.14,800,0,5546,2
2,5,0,10.2,800,1,5547,2
4,14,0,8.84,800,1,5578,2
3,12,0,8.18,800,1,5573,2
3,22,0,6.15,800,0,5549,1
4,5,0,16.52,800,0,5586,1
3,13,0,7.93,800,0,5580,1
8,16,0,12.33,800,1,5557,1
3,14,0,7.71,800,1,5564,1
8,19,0,11.23,800,0,5585,1
2,20,0,6.24,800,1,5589,4
7,16,0,11.34,2000,1,4717,2
5,22,1,8.58,2000,1,4735,2
5,14,0,9.97,2000,1,4707,2
2,10,0,7.29,2000,1,4726,1
14,32,1,11.98,2000,1,4721,1
3,16,0,7.39,2000,1,4745,1
5,22,1,8.58,2000,1,4735,2
8,14,0,13.35,2000,1,4740,3
9,17,0,12.84,2000,1,4705,1
5,11,0,12.03,2000,1,4703,1
8,18,0,11.55,2000,1,4714,1
6,19,0,9.57,2000,1,4738,2
8,21,0,10.94,2000,1,4695,2
1,3,0,9.05,2000,1,4740,2
8,14,0,14,2000,1,4740,3
4,9,0,11.1,2000,1,4755,1
7,16,0,11.34,2000,1,4738,7
5,10,0,12.03,600,0,5284,1
2,4,0,11.73,600,0,5232,4
10,40,1,9.12,600,0,5274,1
7,13,0,12.78,600,0,5259,2
6,15,0,11.1,600,0,5237,2
5,20,1,8.92,600,0,5227,1
8,21,0,10.94,600,0,5281,1
3,5,0,13.36,600,0,5265,2
5,15,0,9.97,600,0,5231,2
2,6,0,9.2,600,0,5271,2
4,16,0,8.38,600,0,5242,1
5,11,0,11.36,600,0,5261,1
5,12,0,10.81,600,0,5284,2
3,6,0,11.83,600,0,5252,2
11,15,0,16.74,600,0,5251,2
5,21,0,7.92,600,0,5252,1
3,13,0,7.6,600,0,5227,2
5,21,0,8.58,800,1,4731,1
7,18,0,11.34,800,0,4719,1
2,3,0,14.31,800,1,4697,2
5,24,0,7.92,800,1,4705,1
6,14,0,11.1,800,0,4687,2
3,10,0,8.87,800,1,4686,1
0,1,0,0.05,800,0,4713,1
3,13,0,7.93,800,0,4728,2
8,18,0,11.55,800,0,4717,1
2,14,0,6.59,800,1,4701,1
7,21,0,9.66,800,0,4689,1
8,18,0,12.33,800,0,4715,4
3,6,0,11.83,800,0,4716,1
3,17,0,6.8,800,1,4704,1
6,18,0,9.79,800,0,4705,1
1,14,0,5.46,800,0,4727,2
6,16,0,10.32,800,0,4704,2
6,17,0,10.05,800,0,4701,1
2,12,0,6.86,800,1,4690,2
6,18,0,10.05,800,1,4729,2
1,5,0,7.04,800,1,4711,6
8,23,0,10.27,800,1,4730,2
1,5,0,7.04,800,1,4713,2
2,19,0,6.24,800,0,4716,2
4,17,0,8.19,800,0,4709,2
11,32,1,10.53,800,1,4727,2
7,17,0,11.34,800,1,4703,3
5,13,0,10.35,800,0,4716,2
1,14,0,5.46,200,0,4459,5
3,12,0,8.49,200,0,4495,2
6,19,0,9.09,200,0,4458,1
5,13,0,10.35,200,0,4500,2
5,18,0,8.92,200,0,4499,1
3,5,0,15.68,200,0,4503,1
6,17,0,10.35,200,0,4514,1
2,6,0,9.2,200,0,4475,1
3,11,0,8.49,200,0,4486,1
3,24,0,6.27,200,0,4464,2
7,21,0,9.42,200,0,4511,1
7,20,0,10.16,200,0,4458,2
3,10,0,8.87,200,0,4508,1
3,8,0,9.95,200,0,4468,2
6,8,0,17.52,200,0,4492,3
3,6,0,11.83,200,0,4456,2
1,5,0,7.04,200,0,4499,3
5,12,0,10.81,200,0,4488,1
5,18,0,8.92,1600,1,4363,2
5,26,0,7.41,1600,1,4399,2
5,11,0,11.36,1600,1,4349,3
8,15,0,12.8,1600,1,4392,1
4,13,0,9.14,1600,1,4353,1
6,13,0,11.57,1600,1,4350,2
6,18,0,9.79,1600,1,4390,1
5,13,0,10.35,1600,1,4350,2
5,14,0,9.97,1600,1,4411,1
4,20,0,7.79,1600,1,4351,2
6,31,0,8.34,1600,1,4393,1
7,14,0,12.23,1600,1,4336,3
1,2,0,11.63,1600,1,4356,8
7,11,0,14.23,400,0,5040,1
5,14,0,9.97,400,0,5054,1
7,18,0,10.67,400,1,5065,2
6,16,0,10.35,400,1,5067,1
6,24,0,8.77,400,0,5059,2
8,10,0,16.76,400,0,5030,1
6,16,0,10.35,400,1,5067,1
3,11,0,8.49,400,1,5029,1
2,8,0,7.98,400,0,5039,1
